frame,joint,x,y,z
69,10,0.052007988,-0.49702367,-0.37402064
69,11,0.2098187,-0.31330603,-0.26256502
69,12,0.23262817,-0.118206374,-0.08156287
69,13,0.24128276,0.037906144,-0.05234363
69,14,-0.09852288,-0.30667108,-0.32728046
69,15,-0.3072379,-0.17471209,-0.26977262
69,16,-0.449759,-0.10158113,-0.45413825
70,0,0.0,0.0,0.0
70,1,-0.11195178,0.0041029677,-0.0491301
70,2,0.039703213,0.263764,-0.3585383
70,3,-0.047657926,0.66705143,-0.20186436
70,4,0.108783096,0.0005919356,0.04866003
70,5,0.20440075,0.3974986,-0.120774254
70,6,0.08409567,0.6246314,0.17385615
70,7,0.019318096,-0.17446715,-0.13049097
70,8,0.029810213,-0.35149032,-0.3255957
70,9,0.022979416,-0.41206977,-0.42124826
70,10,0.011423551,-0.51701653,-0.35426027
70,11,0.18682885,-0.3295192,-0.25358397
70,12,0.23740402,-0.13553694,-0.079296105
70,13,0.2618228,0.02456836,-0.061762422
70,14,-0.12661797,-0.32186317,-0.30270326
70,15,-0.32116514,-0.20113675,-0.28073484
70,16,-0.4441341,-0.1819033,-0.49934334
71,0,0.0,0.0,0.0
71,1,-0.1129733,0.0003139656,-0.045873594
71,2,0.017224621,0.26459605,-0.35911727
71,3,-0.050830424,0.67925465,-0.23302478
71,4,0.10862757,0.0043827724,0.046590753
71,5,0.18539259,0.4080292,-0.09690413
71,6,0.057534263,0.60485494,0.21179588
71,7,0.005886875,-0.18129504,-0.12389268
71,8,-0.008616282,-0.36706486,-0.30692297
71,9,-0.023755716,-0.4291332,-0.39996383
71,10,-0.03887994,-0.5334561,-0.33202946
71,11,0.1555019,-0.34414005,-0.24648117
71,12,0.24229255,-0.1490418,-0.08877912
71,13,0.28215304,0.024772495,-0.080644
71,14,-0.16036157,-0.3330943,-0.27498683
71,15,-0.32948318,-0.21182275,-0.3012642
71,16,-0.4281699,-0.24580307,-0.5190149
72,0,0.0,0.0,0.0
72,1,-0.1135149,-0.0031889807,-0.042401634
72,2,-0.004146469,0.26728976,-0.35629904
72,3,-0.059726816,0.68871427,-0.25181517
72,4,0.10812029,0.0079941,0.04418143
72,5,0.1675487,0.41715813,-0.06953311
72,6,0.024261044,0.5848609,0.2430907
72,7,-0.008404043,-0.18660504,-0.11765288
72,8,-0.048859384,-0.3786878,-0.28727174
72,9,-0.072878346,-0.4422949,-0.37756974
72,10,-0.09078963,-0.54448056,-0.30876416
72,11,0.12138344,-0.35580075,-0.24144986
72,12,0.247656,-0.16006984,-0.10344805
72,13,0.30203697,0.032781523,-0.09953528
72,14,-0.19273488,-0.33890176,-0.2491717
72,15,-0.33160287,-0.2065884,-0.321128
72,16,-0.40748024,-0.28536668,-0.5154506
73,0,0.0,0.0,0.0
73,1,-0.113312244,-0.005154725,-0.039041538
73,2,-0.022026889,0.27100274,-0.3487583
73,3,-0.06982188,0.6954819,-0.2535286
73,4,0.10724017,0.01051393,0.041630786
73,5,0.15454087,0.42396414,-0.045669556
73,6,-0.008694302,0.5661409,0.2658332
73,7,-0.020789316,-0.19008934,-0.11215504
73,8,-0.08418446,-0.38562503,-0.26947743
73,9,-0.11651928,-0.45145464,-0.3564559
73,10,-0.13673973,-0.550887,-0.28870425
73,11,0.08946917,-0.36444938,-0.238947
73,12,0.25249004,-0.16965207,-0.12262522
73,13,0.31739387,0.040462445,-0.13565852
73,14,-0.21922994,-0.3398959,-0.22680205
73,15,-0.33279166,-0.19225165,-0.31582043
73,16,-0.39039212,-0.30041295,-0.49180284
74,0,0.0,0.0,0.0
74,1,-0.11257698,-0.0060572866,-0.036271356
74,2,-0.034560286,0.2743408,-0.34044272
74,3,-0.07773735,0.69980526,-0.24654947
74,4,0.10663031,0.012082024,0.038656417
74,5,0.1485132,0.42892426,-0.037115145
74,6,-0.032917585,0.55208373,0.27672654
74,7,-0.029713895,-0.19227435,-0.106802
74,8,-0.11118411,-0.3900073,-0.25287077
74,9,-0.1495311,-0.4571815,-0.33745182
74,10,-0.17153803,-0.5538949,-0.2690083
74,11,0.06443641,-0.37066877,-0.23532206
74,12,0.25635648,-0.18098502,-0.13591766
74,13,0.33084098,0.04023024,-0.16306704
74,14,-0.23773482,-0.33799917,-0.20631504
74,15,-0.33441836,-0.17528534,-0.28895935
74,16,-0.38088238,-0.29350945,-0.45976144
75,0,0.0,0.0,0.0
75,1,-0.11200935,-0.0064791106,-0.033271216
75,2,-0.042385586,0.2766261,-0.33150953
75,3,-0.08216065,0.70141447,-0.2332259
75,4,0.10663199,0.013016799,0.03551955
75,5,0.14927015,0.4333004,-0.037965775
75,6,-0.04609116,0.5454615,0.2772116
75,7,-0.035176665,-0.19346975,-0.1015093
75,8,-0.12951306,-0.3925717,-0.23955446
75,9,-0.17115492,-0.46125546,-0.3219682
75,10,-0.19456342,-0.5554402,-0.25215068
75,11,0.047004014,-0.37582308,-0.23091511
75,12,0.25953543,-0.19387153,-0.14686583
75,13,0.34549135,0.030658737,-0.18424489
75,14,-0.2494443,-0.3352137,-0.18945396
75,15,-0.33422923,-0.15867056,-0.25355217
75,16,-0.37691373,-0.26631624,-0.43171006
76,0,0.0,0.0,0.0
76,1,-0.11140977,-0.0058684833,-0.030912314
76,2,-0.04718516,0.27954546,-0.32131708
76,3,-0.08320773,0.70178795,-0.21600388
76,4,0.106719255,0.01344583,0.032277
76,5,0.153939,0.43647653,-0.05027263
76,6,-0.047795188,0.54689837,0.26821992
76,7,-0.03810115,-0.19549009,-0.09429136
76,8,-0.1415668,-0.39603856,-0.22549829
76,9,-0.18374802,-0.46673334,-0.30667177
76,10,-0.20782186,-0.559265,-0.2337716
76,11,0.036211044,-0.3824782,-0.2209698
76,12,0.26159203,-0.21002823,-0.14278373
76,13,0.36175776,0.013471955,-0.19217163
76,14,-0.25658923,-0.3332308,-0.1723767
76,15,-0.33200735,-0.14212865,-0.20834824
76,16,-0.37708426,-0.21839358,-0.3993631
77,0,0.0,0.0,0.0
77,1,-0.110982776,-0.0050119963,-0.0287784
77,2,-0.049772315,0.28087163,-0.3133754
77,3,-0.082017206,0.69990766,-0.19963537
77,4,0.10729475,0.013873136,0.028763793
77,5,0.16164085,0.4383163,-0.066873476
77,6,-0.04054301,0.55430734,0.25309622
77,7,-0.038337026,-0.19768742,-0.086640924
77,8,-0.14716512,-0.40037265,-0.21183348
77,9,-0.18797478,-0.47318298,-0.29191303
77,10,-0.21186474,-0.5643233,-0.215668
77,11,0.031557072,-0.38929424,-0.2093696
77,12,0.26415938,-0.22688858,-0.13534495
77,13,0.37942708,-0.008918781,-0.19690847
77,14,-0.25953957,-0.33207595,-0.15716828
77,15,-0.32983935,-0.12705818,-0.1485842
77,16,-0.37823498,-0.15117964,-0.35272843
78,0,0.0,0.0,0.0
78,1,-0.11097506,-0.0036836192,-0.026735635
78,2,-0.051148295,0.27978545,-0.3098997
78,3,-0.078945875,0.6951486,-0.18307051
78,4,0.1082679,0.013411269,0.02613836
78,5,0.17195386,0.4372945,-0.08262204
78,6,-0.027000519,0.56214464,0.23692046
78,7,-0.0365332,-0.19861788,-0.08322098
78,8,-0.14656672,-0.40252858,-0.20611235
78,9,-0.18422322,-0.47827753,-0.28455913
78,10,-0.20738354,-0.56903315,-0.2061595
78,11,0.03189166,-0.39455265,-0.20076248
78,12,0.26737118,-0.24356219,-0.12713726
78,13,0.39654398,-0.036201347,-0.20620897
78,14,-0.25778514,-0.328816,-0.15130234
78,15,-0.3250377,-0.11085669,-0.10139495
78,16,-0.37720302,-0.06597303,-0.30199033
79,0,0.0,0.0,0.0
79,1,-0.11066593,-0.0022606328,-0.025356429
79,2,-0.052774757,0.27637106,-0.31098104
79,3,-0.07509935,0.68869126,-0.17360789
79,4,0.10880065,0.012447618,0.0248788
79,5,0.18175474,0.43461657,-0.09280872
79,6,-0.011752503,0.5690985,0.2237955
79,7,-0.03238427,-0.19723946,-0.08646031
79,8,-0.13977242,-0.40220731,-0.21061093
79,9,-0.17340082,-0.4804849,-0.28812063
79,10,-0.19522953,-0.5722526,-0.20680438
79,11,0.036522113,-0.3972536,-0.20033942
79,12,0.27052528,-0.2588954,-0.11996116
79,13,0.41024476,-0.06644103,-0.22110142
79,14,-0.25162673,-0.3238283,-0.1572713
79,15,-0.31641236,-0.094172955,-0.08731478
79,16,-0.37713876,0.023489308,-0.24684606
80,0,0.0,0.0,0.0
80,1,-0.11032186,-0.0012387373,-0.02356535
80,2,-0.053349346,0.27156836,-0.31464678
80,3,-0.07002185,0.6824745,-0.1700474
80,4,0.10938609,0.011182185,0.024079956
80,5,0.19115445,0.43066913,-0.10194974
80,6,0.0036550025,0.5754322,0.21113577
80,7,-0.026475143,-0.19550171,-0.09144106
80,8,-0.12907676,-0.40167367,-0.21866547
80,9,-0.15792166,-0.48213997,-0.29588914
80,10,-0.1788264,-0.57561886,-0.21214917
80,11,0.044616338,-0.39776242,-0.2027745
80,12,0.273742,-0.27177095,-0.116068944
80,13,0.4188406,-0.09933176,-0.24435326
80,14,-0.24223219,-0.31876427,-0.16773014
80,15,-0.3058839,-0.07878646,-0.094385795
80,16,-0.3751816,0.09456207,-0.20633397
81,0,0.0,0.0,0.0
81,1,-0.11022319,-0.0009521935,-0.021989612
81,2,-0.054098047,0.26878417,-0.31415144
81,3,-0.064942874,0.67850196,-0.16483483
81,4,0.1097557,0.010293573,0.023425402
81,5,0.19792403,0.4269769,-0.10981786
81,6,0.017125143,0.58249223,0.19902648
81,7,-0.018600851,-0.19402364,-0.09694116
81,8,-0.114181526,-0.4018758,-0.22799139
81,9,-0.13866311,-0.48403457,-0.305401
81,10,-0.1587141,-0.5792886,-0.21900262
81,11,0.057216905,-0.39807516,-0.20740102
81,12,0.27860457,-0.28419343,-0.119387925
81,13,0.42189175,-0.13499203,-0.28104645
81,14,-0.22906092,-0.3151046,-0.18157288
81,15,-0.29388475,-0.066333905,-0.11832228
81,16,-0.37192777,0.13827541,-0.19948995
82,0,0.0,0.0,0.0
82,1,-0.1106115,-0.0011736974,-0.020855706
82,2,-0.05462479,0.26701856,-0.31367463
82,3,-0.058708318,0.67641556,-0.15700394
82,4,0.110321894,0.009479241,0.023306448
82,5,0.20332515,0.42398536,-0.11495936
82,6,0.030040592,0.5919404,0.18934155
82,7,-0.010064064,-0.19362083,-0.100145295
82,8,-0.09663947,-0.40400004,-0.23359004
82,9,-0.11788936,-0.48804408,-0.31121722
82,10,-0.13694862,-0.5850916,-0.2222291
82,11,0.074016556,-0.39889237,-0.20839646
82,12,0.2877221,-0.2944002,-0.12787294
82,13,0.4206146,-0.17206821,-0.32817537
82,14,-0.21393757,-0.31469923,-0.1940125
82,15,-0.2813455,-0.060054224,-0.14440338
82,16,-0.37134802,0.15749618,-0.20935714
83,0,0.0,0.0,0.0
83,1,-0.11104651,-0.002174642,-0.019176144
83,2,-0.056798868,0.27143484,-0.2983302
83,3,-0.052813344,0.67933106,-0.1405268
83,4,0.11103358,0.009095164,0.022757381
83,5,0.20602427,0.42241457,-0.11643383
83,6,0.041712347,0.60552096,0.18114367
83,7,-0.0009976896,-0.19496989,-0.097729474
83,8,-0.07685127,-0.40950486,-0.22983891
83,9,-0.09573309,-0.49466348,-0.30749005
83,10,-0.11397691,-0.5929032,-0.21742731
83,11,0.093659155,-0.40016106,-0.20158657
83,12,0.30209768,-0.30018857,-0.1473069
83,13,0.4147175,-0.20789209,-0.38564792
83,14,-0.19710186,-0.3186977,-0.19603802
83,15,-0.2689437,-0.06226494,-0.149918
83,16,-0.3725934,0.15842542,-0.20516075
84,0,0.0,0.0,0.0
84,1,-0.11177144,-0.0035890806,-0.016977748
84,2,-0.060791034,0.27798343,-0.2823933
84,3,-0.047389768,0.6842829,-0.12222552
84,4,0.11213663,0.0093357805,0.021263035
84,5,0.20633015,0.42171904,-0.11747809
84,6,0.05170454,0.6204661,0.17396028
84,7,0.0076744165,-0.19740961,-0.09305346
84,8,-0.05710007,-0.41669095,-0.22065657
84,9,-0.0743053,-0.5031112,-0.29847103
84,10,-0.09186128,-0.60239255,-0.20843227
84,11,0.11378885,-0.40194827,-0.1918059
84,12,0.31937134,-0.29780453,-0.1753384
84,13,0.40774196,-0.23924492,-0.4335124
84,14,-0.18143916,-0.3273098,-0.19134718
84,15,-0.25909534,-0.073410474,-0.13699457
84,16,-0.37555945,0.1455985,-0.18354514
85,0,0.0,0.0,0.0
85,1,-0.11292936,-0.0055785812,-0.013903337
85,2,-0.06745796,0.2863923,-0.2618661
85,3,-0.044029683,0.69225025,-0.101751745
85,4,0.11347915,0.01000887,0.019126281
85,5,0.20530678,0.42162699,-0.11697605
85,6,0.05986733,0.63729954,0.17042041
85,7,0.015110037,-0.2008252,-0.08536585
85,8,-0.039183732,-0.42506623,-0.20716074
85,9,-0.054748762,-0.51259816,-0.28658134
85,10,-0.07107222,-0.61267257,-0.19843316
85,11,0.13251486,-0.4041275,-0.18043962
85,12,0.33811754,-0.28819746,-0.19857736
85,13,0.40261167,-0.2652328,-0.45898092
85,14,-0.16819572,-0.33922967,-0.17957737
85,15,-0.25084794,-0.091033205,-0.1102505
85,16,-0.37842053,0.121264264,-0.15150845
86,0,0.0,0.0,0.0
86,1,-0.11421983,-0.007102102,-0.010697932
86,2,-0.07938801,0.2997645,-0.22918922
86,3,-0.043805316,0.703933,-0.075785324
86,4,0.11478913,0.010877466,0.016850185
86,5,0.20280409,0.42287815,-0.11134481
86,6,0.0651209,0.65545136,0.17337298
86,7,0.020088129,-0.20471627,-0.07758688
86,8,-0.025176425,-0.43346244,-0.19312194
86,9,-0.03893699,-0.52234316,-0.2736979
86,10,-0.053764157,-0.62317824,-0.18784598
86,11,0.14699876,-0.40633994,-0.17100465
86,12,0.35502875,-0.27378705,-0.20552142
86,13,0.3960759,-0.28229135,-0.4638339
86,14,-0.15832363,-0.35353452,-0.16478226
86,15,-0.24444222,-0.11345333,-0.07481789
86,16,-0.3824415,0.08771212,-0.114313655
87,0,0.0,0.0,0.0
87,1,-0.115566745,-0.008737924,-0.0073370608
87,2,-0.095721856,0.31435782,-0.18989196
87,3,-0.04651346,0.71574974,-0.047026794
87,4,0.11573236,0.011710746,0.0145614045
87,5,0.20019446,0.42430097,-0.102508254
87,6,0.06908466,0.6720084,0.177228
87,7,0.022531567,-0.20956719,-0.06819273
87,8,-0.014742598,-0.44302285,-0.17555648
87,9,-0.026925562,-0.5333045,-0.25695112
87,10,-0.039702136,-0.6346337,-0.17528349
87,11,0.15738589,-0.41026062,-0.15857244
87,12,0.36596206,-0.25697464,-0.19230026
87,13,0.38512868,-0.2921726,-0.44793448
87,14,-0.1513727,-0.36950243,-0.14698632
87,15,-0.2392771,-0.13883647,-0.036912553
87,16,-0.38597572,0.044805314,-0.08625516
88,0,0.0,0.0,0.0
88,1,-0.116130605,-0.010221469,-0.0027571502
88,2,-0.11617405,0.32838947,-0.1479891
88,3,-0.052039612,0.7249244,-0.013220785
88,4,0.11612272,0.012753889,0.011354562
88,5,0.19772598,0.42581946,-0.09037895
88,6,0.07256906,0.68410814,0.18600018
88,7,0.023306657,-0.21353033,-0.061633468
88,8,-0.007946982,-0.45113254,-0.16072065
88,9,-0.017579863,-0.5425184,-0.2430873
88,10,-0.028295882,-0.6440148,-0.16500902
88,11,0.16353811,-0.41355157,-0.14968722
88,12,0.36820093,-0.23887108,-0.17511804
88,13,0.36782727,-0.29821974,-0.42351952
88,14,-0.1460704,-0.3850245,-0.1306376
88,15,-0.2336321,-0.16621393,-0.0021516196
88,16,-0.38743985,-0.004066648,-0.06307762
89,0,0.0,0.0,0.0
89,1,-0.11616858,-0.0112933675,0.0028848425
89,2,-0.13857874,0.3408556,-0.112969264
89,3,-0.059353694,0.73126566,0.02442599
89,4,0.116005234,0.013630237,0.0076069026
89,5,0.19529289,0.42704552,-0.07738312
89,6,0.07677048,0.69261956,0.19844641
89,7,0.023368515,-0.21663664,-0.057400413
89,8,-0.0035318895,-0.45857957,-0.14723685
89,9,-0.010574366,-0.5508374,-0.22980303
89,10,-0.019512177,-0.65204227,-0.15406153
89,11,0.16656274,-0.41744757,-0.1434485
89,12,0.36174273,-0.22290352,-0.1663127
89,13,0.34400702,-0.3019346,-0.40150857
89,14,-0.14249177,-0.39996433,-0.11560251
89,15,-0.2279661,-0.1934713,0.024088219
89,16,-0.38711977,-0.0534297,-0.049766906
90,0,0.0,0.0,0.0
90,1,-0.115342885,-0.011415191,0.009191138
90,2,-0.16059266,0.35169488,-0.08340274
90,3,-0.06738703,0.73251915,0.06809048
90,4,0.11543526,0.014400305,0.0028356616
90,5,0.1921388,0.42785305,-0.06137977
90,6,0.08310894,0.69545084,0.21849307
90,7,0.022637608,-0.21873915,-0.055797853
90,8,-0.0017020393,-0.4647963,-0.13563962
90,9,-0.0061085317,-0.55757296,-0.21762373
90,10,-0.014143892,-0.65864235,-0.14322482
90,11,0.16638015,-0.42115834,-0.13977948
90,12,0.34881222,-0.21213341,-0.1677544
90,13,0.31489542,-0.3096828,-0.38723946
90,14,-0.14018548,-0.4134549,-0.100174844
90,15,-0.2229629,-0.22089125,0.045853082
90,16,-0.38589478,-0.103600174,-0.039261375
91,0,0.0,0.0,0.0
91,1,-0.11412239,-0.011235261,0.01690838
91,2,-0.1786446,0.3613279,-0.06357056
91,3,-0.07587616,0.7299732,0.10824257
91,4,0.11469899,0.015386742,-0.004045675
91,5,0.1878975,0.42778882,-0.049256742
91,6,0.09367934,0.6919077,0.24107313
91,7,0.021072265,-0.22087574,-0.05386066
91,8,-0.0029333308,-0.4700536,-0.12304731
91,9,-0.0053542396,-0.56367624,-0.20456928
91,10,-0.012792436,-0.66512644,-0.13165921
91,11,0.1625723,-0.42621857,-0.13558453
91,12,0.33360913,-0.20951687,-0.1741983
91,13,0.28239152,-0.32299536,-0.3792015
91,14,-0.14037478,-0.42575336,-0.082790956
91,15,-0.22185677,-0.24822214,0.064948335
91,16,-0.38711637,-0.1556077,-0.0393852
92,0,0.0,0.0,0.0
92,1,-0.1125529,-0.010844521,0.025481964
92,2,-0.19192308,0.36964494,-0.056110736
92,3,-0.08401166,0.7257906,0.13689308
92,4,0.113904506,0.016650466,-0.012970425
92,5,0.1807709,0.42755646,-0.04414527
92,6,0.10788347,0.6823435,0.26327533
92,7,0.017997548,-0.22258237,-0.05243203
92,8,-0.0073268227,-0.47381127,-0.112847075
92,9,-0.0089058075,-0.5686475,-0.19365074
92,10,-0.016247954,-0.67041516,-0.1220416
92,11,0.15543997,-0.4324245,-0.13281873
92,12,0.32059968,-0.21701646,-0.18646413
92,13,0.2539096,-0.34127516,-0.3829999
92,14,-0.1434266,-0.4356538,-0.06825256
92,15,-0.22661391,-0.27577686,0.07401661
92,16,-0.39193732,-0.20936027,-0.06471609
93,0,0.0,0.0,0.0
93,1,-0.11045037,-0.010778327,0.03388401
93,2,-0.2016606,0.37607557,-0.057257634
93,3,-0.090175554,0.7224713,0.15032312
93,4,0.1127744,0.018813068,-0.022818109
93,5,0.16981494,0.42851067,-0.044382416
93,6,0.12523985,0.6671821,0.28183377
93,7,0.013471517,-0.22401841,-0.051950306
93,8,-0.015691359,-0.4761271,-0.10581881
93,9,-0.017658336,-0.57217944,-0.1866118
93,10,-0.025002081,-0.6740743,-0.115210354
93,11,0.14524129,-0.43945688,-0.13288808
93,12,0.3139591,-0.2379168,-0.20595545
93,13,0.23723981,-0.36183655,-0.40169758
93,14,-0.15030606,-0.44289982,-0.05673841
93,15,-0.2407884,-0.30429924,0.07570624
93,16,-0.4050642,-0.26555175,-0.098832786
94,0,0.0,0.0,0.0
94,1,-0.10832566,-0.011201099,0.041284606
94,2,-0.20954598,0.37996095,-0.06366625
94,3,-0.09493706,0.72202384,0.14938319
94,4,0.11118926,0.021445956,-0.033044267
94,5,0.15485209,0.43074948,-0.05483854
94,6,0.14121896,0.6472885,0.2926023
94,7,0.0077216225,-0.22486614,-0.05237136
94,8,-0.027727628,-0.47667143,-0.10330464
94,9,-0.031835724,-0.5739771,-0.18333197
94,10,-0.03917961,-0.67573464,-0.11302057
94,11,0.13196307,-0.44566482,-0.136132
94,12,0.3124568,-0.2694198,-0.22983432
94,13,0.23720805,-0.378419,-0.43293166
94,14,-0.16018853,-0.44685566,-0.04960876
94,15,-0.26539913,-0.334311,0.06888926
94,16,-0.42834228,-0.32163733,-0.13008194
95,0,0.0,0.0,0.0
95,1,-0.106401,-0.012002299,0.04836639
95,2,-0.21881317,0.37917557,-0.07575595
95,3,-0.09928247,0.72161955,0.1363936
95,4,0.109439656,0.023445731,-0.04253894
95,5,0.13658825,0.4330309,-0.07582678
95,6,0.15190925,0.6243056,0.29056835
95,7,0.00014061946,-0.22553861,-0.054507837
95,8,-0.043684162,-0.47552544,-0.107387535
95,9,-0.051697157,-0.574296,-0.18404868
95,10,-0.05893898,-0.6750703,-0.11474006
95,11,0.11512998,-0.45025313,-0.1446603
95,12,0.3142761,-0.30582118,-0.2530895
95,13,0.2559482,-0.38542828,-0.46970624
95,14,-0.17410746,-0.44778997,-0.049688563
95,15,-0.30173314,-0.36462826,0.04315713
95,16,-0.46255925,-0.37385496,-0.16460185
96,0,0.0,0.0,0.0
96,1,-0.10482909,-0.012585472,0.052985914
96,2,-0.23031572,0.37495166,-0.090917304
96,3,-0.10342212,0.71968,0.11659374
96,4,0.107565306,0.024157789,-0.049460806
96,5,0.11694643,0.43348092,-0.104724675
96,6,0.15600425,0.6028381,0.27662817
96,7,-0.008052558,-0.22541702,-0.05776304
96,8,-0.061029777,-0.47229826,-0.11643478
96,9,-0.07420349,-0.5720763,-0.18835653
96,10,-0.08096753,-0.6716682,-0.119769536
96,11,0.096077904,-0.4503383,-0.15691626
96,12,0.31571883,-0.33564097,-0.26609385
96,13,0.29295388,-0.3737992,-0.4979877
96,14,-0.18976496,-0.44442976,-0.055593655
96,15,-0.3442664,-0.38954633,0.013768043
96,16,-0.50222015,-0.41254985,-0.19218528
97,0,0.0,0.0,0.0
97,1,-0.10420737,-0.012911926,0.056014962
97,2,-0.24297628,0.368217,-0.110451035
97,3,-0.10583535,0.7163949,0.09173888
97,4,0.10661069,0.023475986,-0.054055877
97,5,0.09971906,0.43113405,-0.13694222
97,6,0.15591893,0.58781433,0.2543329
97,7,-0.015799645,-0.22338074,-0.063935906
97,8,-0.07744625,-0.46581686,-0.13312188
97,9,-0.0954376,-0.5650985,-0.2008776
97,10,-0.10176955,-0.6639997,-0.13137856
97,11,0.07794558,-0.44364297,-0.17511612
97,12,0.3153293,-0.3488459,-0.2711138
97,13,0.33959427,-0.33740568,-0.508651
97,14,-0.20561418,-0.4364912,-0.0707963
97,15,-0.38398674,-0.40271538,-0.02957037
97,16,-0.5379428,-0.43180352,-0.22768074
98,0,0.0,0.0,0.0
98,1,-0.10439338,-0.013088895,0.057747863
98,2,-0.25611246,0.3600108,-0.12910047
98,3,-0.10755426,0.7129476,0.064723626
98,4,0.10665879,0.021397639,-0.05660415
98,5,0.08569986,0.4236527,-0.1698595
98,6,0.15511344,0.5853779,0.22577515
98,7,-0.022073796,-0.21967581,-0.072235465
98,8,-0.0914363,-0.45674223,-0.15399769
98,9,-0.11180317,-0.5545211,-0.21934065
98,10,-0.11703536,-0.6534673,-0.14948702
98,11,0.063236356,-0.43100983,-0.1969643
98,12,0.31214675,-0.3408312,-0.27306813
98,13,0.3784533,-0.27654737,-0.5022794
98,14,-0.21949816,-0.4250127,-0.090942524
98,15,-0.41416126,-0.4032011,-0.0706051
98,16,-0.5649323,-0.4288113,-0.2585076
99,0,0.0,0.0,0.0
99,1,-0.10468678,-0.012018912,0.057971902
99,2,-0.268955,0.35176843,-0.14426367
99,3,-0.10680468,0.70877725,0.03729448
99,4,0.1077268,0.01739734,-0.056546394
99,5,0.077304155,0.40718243,-0.20680992
99,6,0.15466869,0.59648454,0.18440554
99,7,-0.026243323,-0.21394888,-0.08216016
99,8,-0.09961907,-0.444529,-0.1784894
99,9,-0.119751096,-0.54019403,-0.24361354
99,10,-0.12395068,-0.63979876,-0.1721569
99,11,0.05535251,-0.41295248,-0.21940714
99,12,0.30794114,-0.30962622,-0.2680151
99,13,0.4015416,-0.1938842,-0.4758764
99,14,-0.22838137,-0.41109246,-0.11529605
99,15,-0.43136406,-0.38527146,-0.10884135
99,16,-0.5752242,-0.39713502,-0.30315512
100,0,0.0,0.0,0.0
100,1,-0.10519406,-0.009850962,0.056661658
100,2,-0.28058338,0.34608132,-0.1566959
100,3,-0.10211113,0.70606446,0.008308117
100,4,0.10947467,0.012165565,-0.054448485
100,5,0.07499227,0.38231564,-0.24881068
100,6,0.1552008,0.621333,0.12700741
100,7,-0.027621418,-0.20670438,-0.09266899
100,8,-0.10055973,-0.43022078,-0.20584276
100,9,-0.11756322,-0.5238091,-0.27217758
100,10,-0.12056449,-0.62493557,-0.19866262
100,11,0.05573474,-0.39111346,-0.24083152
100,12,0.29994136,-0.25599366,-0.2540185
100,13,0.4034047,-0.094774485,-0.43358585
100,14,-0.23100467,-0.39605457,-0.14120166
100,15,-0.43578613,-0.35063607,-0.1360287
100,16,-0.5656959,-0.33851695,-0.35239163
101,0,0.0,0.0,0.0
101,1,-0.10655469,-0.007351907,0.05411717
101,2,-0.2887146,0.34387332,-0.16677284
101,3,-0.09266184,0.70081437,-0.013517745
101,4,0.11166736,0.007160578,-0.050610583
101,5,0.077687114,0.3524198,-0.28361636
101,6,0.15384115,0.6537636,0.057680972
101,7,-0.025784876,-0.19865668,-0.10372646
101,8,-0.09342269,-0.41457033,-0.23573199
101,9,-0.10528718,-0.50540406,-0.30643153
101,10,-0.10747905,-0.6088404,-0.22902688
101,11,0.06342144,-0.36805904,-0.26173922
101,12,0.2837579,-0.18937272,-0.24229379
101,13,0.3822856,0.00884014,-0.3848691
101,14,-0.22644222,-0.3804099,-0.16923243
101,15,-0.42711496,-0.30180407,-0.15303761
101,16,-0.54309106,-0.26229206,-0.3841445
102,0,0.0,0.0,0.0
102,1,-0.107956104,-0.005180262,0.050107293
102,2,-0.2914442,0.3440122,-0.1754863
102,3,-0.07748171,0.6862849,-0.024146266
102,4,0.11324902,0.0028115604,-0.044345178
102,5,0.08278702,0.3139173,-0.31729007
102,6,0.14931428,0.6743368,-0.032395277
102,7,-0.02064151,-0.18949711,-0.1176818
102,8,-0.078531414,-0.39696705,-0.26855266
102,9,-0.08456986,-0.48513675,-0.344074
102,10,-0.08583835,-0.5909734,-0.26359364
102,11,0.078115255,-0.34445179,-0.28508145
102,12,0.26300877,-0.12544096,-0.25152987
102,13,0.3425789,0.10063508,-0.352244
102,14,-0.21420392,-0.36358434,-0.20072742
102,15,-0.4037683,-0.24347284,-0.16627789
102,16,-0.51097584,-0.17427939,-0.39111096
103,0,0.0,0.0,0.0
103,1,-0.10874223,-0.003451489,0.045120463
103,2,-0.285735,0.34720057,-0.1849814
103,3,-0.059134558,0.66293633,-0.018898275
103,4,0.11385152,-0.00068929046,-0.038185924
103,5,0.08907192,0.26811862,-0.36082777
103,6,0.1426167,0.67280877,-0.14366476
103,7,-0.012499831,-0.1819689,-0.12848733
103,8,-0.057919715,-0.38242346,-0.29403925
103,9,-0.057675667,-0.4678787,-0.37409437
103,10,-0.05856805,-0.5759231,-0.29133123
103,11,0.097957075,-0.32497835,-0.30275106
103,12,0.24531323,-0.07695708,-0.2670583
103,13,0.29583007,0.16687547,-0.34620875
103,14,-0.19685021,-0.34930152,-0.22515163
103,15,-0.36894363,-0.18809572,-0.16477758
103,16,-0.47286445,-0.084100306,-0.3642305
104,0,0.0,0.0,0.0
104,1,-0.109118275,-0.0016418546,0.039964437
104,2,-0.27176538,0.3539428,-0.19383945
104,3,-0.045532763,0.63523626,0.0005827937
104,4,0.11403081,-0.0032579992,-0.034164175
104,5,0.0928649,0.2288336,-0.3929695
104,6,0.13210267,0.65631413,-0.22649121
